Total_Accidents,Total_Release_BBLS,Total_Recovered_BBLS,Avg_Prop_Damage,Avg_Env_Damage,Total_Fatalities,Total_Injuries,Operational_Rigs,Distillation_Capacity,Refinery_Inputs,%_Utilization_of_Refinery_Operable_Capacity,Date,%_Utilization_of_Refinery_Operable_Capacity_lag1,%_Utilization_of_Refinery_Operable_Capacity_lag3,%_Utilization_of_Refinery_Operable_Capacity_lag6,%_Utilization_of_Refinery_Operable_Capacity_lag12,Refinery_Inputs_lag1,Refinery_Inputs_lag3,Refinery_Inputs_lag6,Refinery_Inputs_lag12,Total_Accidents_lag1,Total_Accidents_lag3,Total_Accidents_lag6,Total_Accidents_lag12,%_Utilization_of_Refinery_Operable_Capacity_roll3_mean,%_Utilization_of_Refinery_Operable_Capacity_roll3_sum,%_Utilization_of_Refinery_Operable_Capacity_roll6_mean,%_Utilization_of_Refinery_Operable_Capacity_roll6_sum,%_Utilization_of_Refinery_Operable_Capacity_roll12_mean,%_Utilization_of_Refinery_Operable_Capacity_roll12_sum,Total_Accidents_roll3_mean,Total_Accidents_roll3_sum,Total_Accidents_roll6_mean,Total_Accidents_roll6_sum,Total_Accidents_roll12_mean,Total_Accidents_roll12_sum,Total_Release_BBLS_roll3_mean,Total_Release_BBLS_roll3_sum,Total_Release_BBLS_roll6_mean,Total_Release_BBLS_roll6_sum,Total_Release_BBLS_roll12_mean,Total_Release_BBLS_roll12_sum,Operational_Rigs_roll3_mean,Operational_Rigs_roll3_sum,Operational_Rigs_roll6_mean,Operational_Rigs_roll6_sum,Operational_Rigs_roll12_mean,Operational_Rigs_roll12_sum,target_utilization_pct
36,709.12,440.12,48078.47222222222,66297.66666666667,0,0,861.0,18598.0,17688.0,95.1,2018-07-01,97.0,92.0,91.0,95.1,18041.0,17101.0,16917.0,17659.0,35.0,29.0,41.0,33.0,94.06666666666666,282.2,92.05,552.3,91.78333333333335,1101.4,29.666666666666668,89.0,31.333333333333332,188.0,34.0,408.0,3145.493333333334,9436.480000000001,2908.096666666668,17448.58000000001,5483.073333333334,65796.88,841.0,2523.0,810.0,4860.0,780.6666666666666,9368.0,96.6
31,6952.89,6417.97,156497.5806451613,68806.64516129032,0,0,864.0,18601.0,17969.0,96.6,2018-08-01,95.1,93.2,88.0,92.9,17688.0,17341.0,16360.0,17243.0,36.0,25.0,31.0,49.0,95.09999999999998,285.29999999999995,92.73333333333333,556.4,91.78333333333335,1101.4,32.0,96.0,30.5,183.0,34.25,411.0,1987.3000000000002,5961.900000000001,2865.6283333333345,17193.770000000008,4773.5825,57282.990000000005,855.6666666666666,2567.0,828.5,4971.0,788.6666666666666,9464.0,93.5
43,5150.7,3159.54,57341.6976744186,97408.06976744186,0,0,864.0,18601.0,17383.0,93.5,2018-09-01,96.6,97.0,91.1,85.4,17969.0,18041.0,16945.0,15788.0,31.0,35.0,27.0,30.0,96.23333333333333,288.7,94.16666666666667,565.0,92.09166666666665,1105.1,34.0,102.0,30.5,183.0,32.75,393.0,3258.316666666667,9774.95,3221.440000000001,19328.640000000007,4252.098333333334,51025.18000000001,862.0,2586.0,841.1666666666666,5047.0,797.0,9564.0,90.0
41,5778.46,4493.94,93858.56097560975,94963.24390243902,0,0,870.0,18603.0,16735.0,90.0,2018-10-01,93.5,95.1,92.0,88.4,17383.0,17688.0,17101.0,16343.0,43.0,36.0,29.0,40.0,95.06666666666666,285.2,94.56666666666666,567.4,92.76666666666667,1113.2,36.666666666666664,110.0,33.166666666666664,199.0,33.833333333333336,406.0,4270.903333333333,12812.71,3708.198333333334,22249.190000000006,4539.6125,54475.35,863.0,2589.0,852.0,5112.0,806.3333333333334,9676.0,94.1
37,54759.5,4494.89,73953.13513513513,75537.05405405405,0,1,884.0,18603.0,17500.0,94.1,2018-11-01,90.0,96.6,93.2,92.6,16735.0,17969.0,17341.0,17127.0,41.0,31.0,25.0,37.0,93.36666666666667,280.1,94.23333333333333,565.4,92.89999999999999,1114.8,38.333333333333336,115.0,35.166666666666664,211.0,33.916666666666664,407.0,5960.683333333334,17882.050000000003,3973.9916666666672,23843.950000000004,3680.3291666666664,44163.95,866.0,2598.0,860.8333333333334,5165.0,817.0833333333334,9805.0,95.4
29,17501.05,8670.89,229722.58620689652,672317.7586206896,0,0,880.0,18603.0,17749.0,95.4,2018-12-01,94.1,93.5,97.0,94.7,17500.0,17383.0,18041.0,17562.0,37.0,43.0,35.0,31.0,92.53333333333335,277.6,94.38333333333333,566.3,93.02499999999999,1116.3,40.333333333333336,121.0,37.166666666666664,223.0,33.916666666666664,407.0,21896.22,65688.66,12577.268333333335,75463.61000000002,7585.753333333334,91029.04000000001,872.6666666666666,2618.0,867.3333333333334,5204.0,829.25,9951.0,91.0
32,2922.06,1879.14,153792.53125,184510.96875,0,0,866.0,18808.0,17111.0,91.0,2019-01-01,95.4,90.0,95.1,91.0,17749.0,16735.0,17688.0,16917.0,29.0,41.0,36.0,41.0,93.16666666666667,279.5,94.11666666666667,564.7,93.08333333333333,1117.0,35.666666666666664,107.0,36.166666666666664,217.0,33.75,405.0,26013.003333333338,78039.01000000001,15141.953333333333,90851.72,9025.025,108300.29999999999,878.0,2634.0,870.5,5223.0,840.25,10083.0,85.9
38,2076.4,1875.16,49911.23684210526,102391.73684210528,0,0,853.0,18808.0,16160.0,85.9,2019-02-01,91.0,94.1,96.6,88.0,17111.0,17500.0,17969.0,16360.0,32.0,37.0,31.0,31.0,93.5,280.5,93.43333333333332,560.5999999999999,93.08333333333333,1117.0,32.666666666666664,98.0,35.5,213.0,33.0,396.0,25060.87,75182.61,15510.776666666667,93064.66,9188.2025,110258.43,876.6666666666666,2630.0,871.3333333333334,5228.0,849.9166666666666,10199.0,86.8
38,3071.7200000000003,2639.34,114057.44736842104,33228.26315789474,0,0,830.0,18808.0,16323.0,86.8,2019-03-01,85.9,95.4,93.5,91.1,16160.0,17749.0,17383.0,16945.0,38.0,29.0,43.0,27.0,90.76666666666667,272.3,91.64999999999999,549.9,92.90833333333332,1114.8999999999999,33.0,99.0,36.666666666666664,220.0,33.583333333333336,403.0,7499.836666666666,22499.51,14698.028333333335,88188.17000000001,8959.734166666667,107516.81,866.3333333333334,2599.0,869.5,5217.0,855.3333333333334,10264.0,88.7
30,830.0500000000001,380.85,69822.7,109430.46666666666,0,0,824.0,18808.0,16691.0,88.7,2019-04-01,86.8,91.0,90.0,92.0,16323.0,17111.0,16735.0,17101.0,38.0,32.0,41.0,29.0,87.89999999999999,263.7,90.53333333333335,543.2,92.55000000000001,1110.6000000000001,36.0,108.0,35.833333333333336,215.0,34.5,414.0,2690.06,8070.18,14351.531666666668,86109.19,9029.865,108358.38,849.6666666666666,2549.0,863.8333333333334,5183.0,857.9166666666666,10295.0,90.6
34,1050.27,613.19,79425.29411764706,19440.91176470588,0,0,802.0,18808.0,17043.0,90.6,2019-05-01,88.7,85.9,94.1,93.2,16691.0,16160.0,17500.0,17341.0,30.0,38.0,37.0,25.0,87.13333333333333,261.4,90.31666666666666,541.9,92.27499999999999,1107.3,35.333333333333336,106.0,34.0,204.0,34.583333333333336,415.0,1992.7233333333336,5978.170000000001,13526.796666666669,81160.78000000001,8750.394166666667,105004.73,835.6666666666666,2507.0,856.1666666666666,5137.0,858.5,10302.0,94.1
31,4784.71,2096.48,39178.0,41657.25806451613,0,0,790.0,18808.0,17699.0,94.1,2019-06-01,90.6,86.8,95.4,97.0,17043.0,16323.0,17749.0,18041.0,34.0,38.0,29.0,35.0,88.7,266.1,89.73333333333333,538.4,92.05833333333334,1104.7,34.0,102.0,33.5,201.0,35.333333333333336,424.0,1650.6800000000003,4952.040000000001,4575.258333333334,27451.550000000007,8576.263333333332,102915.15999999999,818.6666666666666,2456.0,842.5,5055.0,854.9166666666666,10259.0,94.0
39,14478.48,3761.23,83796.38461538461,136382.79487179487,0,0,782.0,18808.0,17687.0,94.0,2019-07-01,94.1,88.7,91.0,95.1,17699.0,16691.0,17111.0,17688.0,31.0,30.0,32.0,36.0,91.13333333333333,273.4,89.51666666666667,537.1,91.81666666666666,1101.8,31.666666666666668,95.0,33.833333333333336,203.0,35.0,420.0,2221.6766666666667,6665.03,2455.8683333333347,14735.210000000008,8798.910833333333,105586.93,805.3333333333334,2416.0,827.5,4965.0,849.0,10188.0,94.8
24,3097.78,406.44,38204.458333333336,25772.0,0,0,760.0,18808.0,17833.0,94.8,2019-08-01,94.0,90.6,85.9,96.6,17687.0,17043.0,16160.0,17969.0,39.0,34.0,38.0,31.0,92.89999999999999,278.7,90.01666666666667,540.1,91.72500000000001,1100.7,34.666666666666664,104.0,35.0,210.0,35.25,423.0,6771.153333333333,20313.46,4381.938333333334,26291.63000000001,9946.3575,119356.29,791.3333333333334,2374.0,813.5,4881.0,842.4166666666666,10109.0,88.9
27,1637.69,1503.98,84058.88888888889,44112.92592592593,0,0,726.0,18808.0,16728.0,88.9,2019-09-01,94.8,94.1,86.8,93.5,17833.0,17699.0,16323.0,17383.0,24.0,31.0,38.0,43.0,94.3,282.9,91.5,549.0,91.575,1098.9,31.333333333333332,94.0,32.666666666666664,196.0,34.666666666666664,416.0,7453.656666666666,22360.969999999998,4552.168333333334,27313.010000000006,9625.098333333333,115501.18,777.3333333333334,2332.0,798.0,4788.0,833.75,10005.0,85.8
29,17417.739999999998,14992.73,123921.03448275862,901197.8275862068,0,0,708.0,18808.0,16128.0,85.8,2019-10-01,88.9,94.0,88.7,90.0,16728.0,17687.0,16691.0,16735.0,27.0,39.0,30.0,41.0,92.56666666666666,277.7,91.85000000000001,551.1,91.19166666666666,1094.3,30.0,90.0,30.833333333333332,185.0,33.333333333333336,400.0,6404.650000000001,19213.95,4313.163333333335,25878.98000000001,9332.3475,111988.17,756.0,2268.0,780.6666666666666,4684.0,822.25,9867.0,90.6
36,6588.38,2268.51,71712.13888888889,161698.52777777778,0,0,678.0,18808.0,17041.0,90.6,2019-11-01,85.8,94.8,90.6,94.1,16128.0,17833.0,17043.0,17500.0,29.0,24.0,34.0,37.0,89.83333333333333,269.5,91.36666666666666,548.1999999999999,90.84166666666668,1090.1000000000001,26.666666666666668,80.0,30.666666666666668,184.0,32.333333333333336,388.0,7384.403333333333,22153.21,7077.778333333335,42466.670000000006,10302.287499999999,123627.44999999998,731.3333333333334,2194.0,761.3333333333334,4568.0,808.75,9705.0,92.5
26,913.46,164.69,54150.84615384616,32815.88461538462,0,0,673.0,18808.0,17395.0,92.5,2019-12-01,90.6,88.9,94.1,95.4,17041.0,16728.0,17699.0,17749.0,36.0,27.0,31.0,29.0,88.43333333333332,265.29999999999995,91.36666666666667,548.2,90.55,1086.6,30.666666666666668,92.0,31.0,186.0,32.25,387.0,8547.936666666666,25643.81,8000.796666666668,48004.780000000006,6288.027499999999,75456.32999999999,704.0,2112.0,740.6666666666666,4444.0,791.5833333333334,9499.0,88.9
40,22839.24,6787.7300000000005,166666.3,42353.375,0,0,671.0,18976.0,16860.0,88.9,2020-01-01,92.5,85.8,94.0,91.0,17395.0,16128.0,17687.0,17111.0,26.0,29.0,39.0,32.0,89.63333333333333,268.9,91.09999999999998,546.5999999999999,90.30833333333332,1083.6999999999998,30.333333333333332,91.0,30.166666666666668,181.0,32.0,384.0,8306.526666666667,24919.579999999998,7355.588333333336,44133.53000000001,4905.728333333333,58868.73999999999,686.3333333333334,2059.0,721.1666666666666,4327.0,774.3333333333334,9292.0,87.0
36,10129.99,150.47,148040.27777777778,20661.305555555555,0,0,678.0,18976.0,16506.0,87.0,2020-02-01,88.9,90.6,94.8,85.9,16860.0,17041.0,17833.0,16160.0,40.0,36.0,24.0,38.0,90.66666666666667,272.0,90.25,541.5,90.13333333333333,1081.6,34.0,102.0,30.333333333333332,182.0,32.666666666666664,392.0,10113.693333333335,30341.08,8749.048333333334,52494.29000000001,6565.493333333332,78785.91999999998,674.0,2022.0,702.6666666666666,4216.0,758.0833333333334,9097.0,83.0
25,3705.11,3480.46,53411.16,19937.96,0,0,663.0,18976.0,15756.0,83.0,2020-03-01,87.0,92.5,88.9,86.8,16506.0,17395.0,16728.0,16323.0,36.0,26.0,27.0,38.0,89.46666666666665,268.4,88.95,533.7,90.22500000000001,1082.7,34.0,102.0,32.333333333333336,194.0,32.5,390.0,11294.230000000001,33882.69,9921.083333333334,59526.50000000001,7236.625833333333,86839.51,674.0,2022.0,689.0,4134.0,743.5,8922.0,70.2
23,241.38,235.55,31350.869565217392,37132.30434782609,0,0,471.0,18976.0,13315.0,70.2,2020-04-01,83.0,88.9,85.8,88.7,15756.0,16860.0,16128.0,16691.0,25.0,40.0,29.0,30.0,86.3,258.9,87.96666666666665,527.8,89.90833333333335,1078.9,33.666666666666664,101.0,32.0,192.0,31.416666666666668,377.0,12224.78,36674.340000000004,10265.653333333334,61593.920000000006,7289.408333333333,87472.9,670.6666666666666,2012.0,678.5,4071.0,729.5833333333334,8755.0,72.0
36,2906.21,990.01,101728.83333333331,75650.63888888889,0,0,267.0,18641.0,13429.0,72.0,2020-05-01,70.2,87.0,90.6,90.6,13315.0,16506.0,17041.0,17043.0,23.0,36.0,36.0,34.0,80.06666666666666,240.2,85.36666666666667,512.2,88.36666666666666,1060.3999999999999,28.0,84.0,31.0,186.0,30.833333333333332,370.0,4692.16,14076.48,7402.926666666669,44417.56000000001,7240.3525,86884.23,604.0,1812.0,639.0,3834.0,700.1666666666666,8402.0,76.4
29,907.53,778.14,108990.44827586209,14496.793103448275,0,0,196.0,18622.0,14217.0,76.4,2020-06-01,72.0,83.0,92.5,94.1,13429.0,15756.0,17395.0,17699.0,36.0,25.0,26.0,31.0,75.06666666666666,225.2,82.26666666666667,493.6,86.81666666666666,1041.8,28.0,84.0,31.0,186.0,31.0,372.0,2284.2333333333336,6852.700000000001,6789.231666666669,40735.390000000014,7395.014166666665,88740.16999999998,467.0,1401.0,570.5,3423.0,655.5833333333334,7867.0,79.6
20,63342.08,35607.62,132344.0,4033815.7,0,1,181.0,18622.0,14824.0,79.6,2020-07-01,76.4,70.2,88.9,94.0,14217.0,13315.0,16860.0,17687.0,29.0,23.0,40.0,39.0,72.86666666666667,218.60000000000002,79.58333333333333,477.5,85.34166666666668,1024.1000000000001,29.333333333333332,88.0,31.5,189.0,30.833333333333332,370.0,1351.7066666666667,4055.12,6788.243333333335,40729.46000000001,7071.915833333333,84862.98999999999,311.3333333333333,934.0,491.0,2946.0,606.0833333333334,7273.0,78.9
28,6658.41,590.3100000000001,142950.64285714287,68344.07142857143,1,1,178.0,18622.0,14693.0,78.9,2020-08-01,79.6,72.0,87.0,94.8,14824.0,13429.0,16506.0,17833.0,20.0,36.0,36.0,24.0,76.0,228.0,78.03333333333335,468.20000000000005,84.14166666666667,1009.7,28.333333333333332,85.0,28.166666666666668,169.0,29.25,351.0,22385.273333333334,67155.82,13538.716666666669,81232.30000000002,11143.8825,133726.59,214.66666666666666,644.0,409.3333333333333,2456.0,556.0,6672.0,76.9
24,826.3100000000001,276.98,24532.95833333333,5753.291666666667,0,0,181.0,18386.0,14138.0,76.9,2020-09-01,78.9,76.4,83.0,88.9,14693.0,14217.0,15756.0,16728.0,28.0,29.0,25.0,27.0,78.30000000000001,234.90000000000003,76.68333333333334,460.1,82.81666666666666,993.8,25.666666666666668,77.0,26.833333333333332,161.0,29.583333333333332,355.0,23636.006666666668,70908.02,12960.12,77760.72,11440.601666666667,137287.22,185.0,555.0,326.0,1956.0,507.5,6090.0,75.3
29,42043.41,391.91,51062.10344827586,26843.241379310344,0,0,204.0,18386.0,13846.0,75.3,2020-10-01,76.9,79.6,70.2,85.8,14138.0,14824.0,13315.0,16128.0,24.0,20.0,23.0,29.0,78.46666666666665,235.39999999999998,75.66666666666667,454.00000000000006,81.81666666666666,981.8,24.0,72.0,26.666666666666668,160.0,29.333333333333332,352.0,23608.933333333334,70826.8,12480.32,74881.92,11372.986666666666,136475.84,180.0,540.0,245.66666666666666,1474.0,462.0833333333333,5545.0,79.3
17,1206.46,237.06,61625.882352941175,258933.23529411765,0,0,234.0,18386.0,14580.0,79.3,2020-11-01,75.3,78.9,72.0,90.6,13846.0,14693.0,13429.0,17041.0,29.0,28.0,36.0,36.0,77.03333333333335,231.10000000000002,76.51666666666667,459.1,80.94166666666668,971.3000000000001,27.0,81.0,27.666666666666668,166.0,29.333333333333332,352.0,16509.376666666667,49528.130000000005,19447.325,116683.95000000001,13425.125833333334,161101.51,187.66666666666666,563.0,201.16666666666666,1207.0,420.0833333333333,5041.0,79.1
25,1303.99,1025.74,58738.68,13349.64,0,1,260.0,18386.0,14539.0,79.1,2020-12-01,79.3,76.9,76.4,92.5,14580.0,14138.0,14217.0,17395.0,17.0,24.0,29.0,26.0,77.16666666666667,231.5,77.73333333333333,466.4,80.0,960.0,23.333333333333332,70.0,24.5,147.0,27.75,333.0,14692.06,44076.18,19164.033333333336,114984.20000000001,12976.6325,155719.59,206.33333333333334,619.0,195.66666666666666,1174.0,383.0833333333333,4597.0,82.6
